clip_id,domain,event,morphology,source,system_id,track,orig_dataset,orig_id,dcase_subset,is_cc,instance_id,split,path,cond
fsd:dev:RAIN:120698,real,RAIN,texture,fsd50k,real,real,fsd50k,120698,dev,1,170707581679314,train,fsd50k/FSD50K.dev_audio/120698.wav,real
el:RAIN:170707581679314,synth,RAIN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:RAIN:120698,gen,1,170707581679314,train,synth/el_pairs/RAIN/170707581679314.mp3,elevenlabs
fsd:dev:RAIN:120699,real,RAIN,texture,fsd50k,real,real,fsd50k,120699,dev,1,156813325390890,train,fsd50k/FSD50K.dev_audio/120699.wav,real
el:RAIN:156813325390890,synth,RAIN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:RAIN:120699,gen,1,156813325390890,train,synth/el_pairs/RAIN/156813325390890.mp3,elevenlabs
fsd:dev:RAIN:123987,real,RAIN,texture,fsd50k,real,real,fsd50k,123987,dev,1,134979020055638,train,fsd50k/FSD50K.dev_audio/123987.wav,real
el:RAIN:134979020055638,synth,RAIN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:RAIN:123987,gen,1,134979020055638,train,synth/el_pairs/RAIN/134979020055638.mp3,elevenlabs
fsd:dev:RAIN:12653,real,RAIN,texture,fsd50k,real,real,fsd50k,12653,dev,1,99368616696658,train,fsd50k/FSD50K.dev_audio/12653.wav,real
el:RAIN:99368616696658,synth,RAIN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:RAIN:12653,gen,1,99368616696658,train,synth/el_pairs/RAIN/99368616696658.mp3,elevenlabs
fsd:dev:RAIN:134956,real,RAIN,texture,fsd50k,real,real,fsd50k,134956,dev,1,114426472580991,train,fsd50k/FSD50K.dev_audio/134956.wav,real
el:RAIN:114426472580991,synth,RAIN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:RAIN:134956,gen,1,114426472580991,train,synth/el_pairs/RAIN/114426472580991.mp3,elevenlabs
fsd:dev:RAIN:134957,real,RAIN,texture,fsd50k,real,real,fsd50k,134957,dev,1,177140610548713,train,fsd50k/FSD50K.dev_audio/134957.wav,real
el:RAIN:177140610548713,synth,RAIN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:RAIN:134957,gen,1,177140610548713,train,synth/el_pairs/RAIN/177140610548713.mp3,elevenlabs
fsd:dev:RAIN:136690,real,RAIN,texture,fsd50k,real,real,fsd50k,136690,dev,1,94535731522115,train,fsd50k/FSD50K.dev_audio/136690.wav,real
el:RAIN:94535731522115,synth,RAIN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:RAIN:136690,gen,1,94535731522115,train,synth/el_pairs/RAIN/94535731522115.mp3,elevenlabs
fsd:dev:RAIN:136691,real,RAIN,texture,fsd50k,real,real,fsd50k,136691,dev,1,134549630484229,train,fsd50k/FSD50K.dev_audio/136691.wav,real
el:RAIN:134549630484229,synth,RAIN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:RAIN:136691,gen,1,134549630484229,train,synth/el_pairs/RAIN/134549630484229.mp3,elevenlabs
fsd:dev:RAIN:137022,real,RAIN,texture,fsd50k,real,real,fsd50k,137022,dev,1,66867921934874,train,fsd50k/FSD50K.dev_audio/137022.wav,real
el:RAIN:66867921934874,synth,RAIN,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:RAIN:137022,gen,1,66867921934874,train,synth/el_pairs/RAIN/66867921934874.mp3,elevenlabs
fsd:dev:TOOL:116608,real,TOOL,mechanical,fsd50k,real,real,fsd50k,116608,dev,1,166643810700615,train,fsd50k/FSD50K.dev_audio/116608.wav,real
el:TOOL:166643810700615,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:116608,gen,1,166643810700615,train,synth/el_pairs/TOOL/166643810700615.mp3,elevenlabs
fsd:dev:TOOL:118200,real,TOOL,mechanical,fsd50k,real,real,fsd50k,118200,dev,1,252241273959217,train,fsd50k/FSD50K.dev_audio/118200.wav,real
el:TOOL:252241273959217,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:118200,gen,1,252241273959217,train,synth/el_pairs/TOOL/252241273959217.mp3,elevenlabs
fsd:dev:TOOL:118209,real,TOOL,mechanical,fsd50k,real,real,fsd50k,118209,dev,1,55017077801549,train,fsd50k/FSD50K.dev_audio/118209.wav,real
el:TOOL:55017077801549,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:118209,gen,1,55017077801549,train,synth/el_pairs/TOOL/55017077801549.mp3,elevenlabs
fsd:dev:TOOL:118210,real,TOOL,mechanical,fsd50k,real,real,fsd50k,118210,dev,1,212807620513477,train,fsd50k/FSD50K.dev_audio/118210.wav,real
fsd:dev:TOOL:119902,real,TOOL,mechanical,fsd50k,real,real,fsd50k,119902,dev,1,234623070571025,train,fsd50k/FSD50K.dev_audio/119902.wav,real
el:TOOL:234623070571025,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:119902,gen,1,234623070571025,train,synth/el_pairs/TOOL/234623070571025.mp3,elevenlabs
fsd:dev:TOOL:127538,real,TOOL,mechanical,fsd50k,real,real,fsd50k,127538,dev,1,197246646211153,train,fsd50k/FSD50K.dev_audio/127538.wav,real
el:TOOL:197246646211153,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:127538,gen,1,197246646211153,train,synth/el_pairs/TOOL/197246646211153.mp3,elevenlabs
fsd:dev:TOOL:139000,real,TOOL,mechanical,fsd50k,real,real,fsd50k,139000,dev,1,156298742571821,val,fsd50k/FSD50K.dev_audio/139000.wav,real
el:TOOL:156298742571821,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:139000,gen,1,156298742571821,val,synth/el_pairs/TOOL/156298742571821.mp3,elevenlabs
fsd:dev:TOOL:144126,real,TOOL,mechanical,fsd50k,real,real,fsd50k,144126,dev,1,36309717378465,val,fsd50k/FSD50K.dev_audio/144126.wav,real
el:TOOL:36309717378465,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:144126,gen,1,36309717378465,val,synth/el_pairs/TOOL/36309717378465.mp3,elevenlabs
fsd:dev:TOOL:155756,real,TOOL,mechanical,fsd50k,real,real,fsd50k,155756,dev,1,82060484381566,train,fsd50k/FSD50K.dev_audio/155756.wav,real
el:TOOL:82060484381566,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:155756,gen,1,82060484381566,train,synth/el_pairs/TOOL/82060484381566.mp3,elevenlabs
fsd:dev:TOOL:155759,real,TOOL,mechanical,fsd50k,real,real,fsd50k,155759,dev,1,19017630288065,train,fsd50k/FSD50K.dev_audio/155759.wav,real
el:TOOL:19017630288065,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:155759,gen,1,19017630288065,train,synth/el_pairs/TOOL/19017630288065.mp3,elevenlabs
fsd:dev:TOOL:155763,real,TOOL,mechanical,fsd50k,real,real,fsd50k,155763,dev,1,247625440254155,train,fsd50k/FSD50K.dev_audio/155763.wav,real
el:TOOL:247625440254155,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:155763,gen,1,247625440254155,train,synth/el_pairs/TOOL/247625440254155.mp3,elevenlabs
fsd:dev:TOOL:157613,real,TOOL,mechanical,fsd50k,real,real,fsd50k,157613,dev,1,11469170246562,val,fsd50k/FSD50K.dev_audio/157613.wav,real
el:TOOL:11469170246562,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:157613,gen,1,11469170246562,val,synth/el_pairs/TOOL/11469170246562.mp3,elevenlabs
fsd:dev:TOOL:157737,real,TOOL,mechanical,fsd50k,real,real,fsd50k,157737,dev,1,140564926296949,val,fsd50k/FSD50K.dev_audio/157737.wav,real
el:TOOL:140564926296949,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:157737,gen,1,140564926296949,val,synth/el_pairs/TOOL/140564926296949.mp3,elevenlabs
fsd:dev:TOOL:160681,real,TOOL,mechanical,fsd50k,real,real,fsd50k,160681,dev,1,69475309689226,val,fsd50k/FSD50K.dev_audio/160681.wav,real
el:TOOL:69475309689226,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:160681,gen,1,69475309689226,val,synth/el_pairs/TOOL/69475309689226.mp3,elevenlabs
fsd:dev:TOOL:164832,real,TOOL,mechanical,fsd50k,real,real,fsd50k,164832,dev,1,232286458021485,train,fsd50k/FSD50K.dev_audio/164832.wav,real
el:TOOL:232286458021485,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:164832,gen,1,232286458021485,train,synth/el_pairs/TOOL/232286458021485.mp3,elevenlabs
fsd:dev:TOOL:168719,real,TOOL,mechanical,fsd50k,real,real,fsd50k,168719,dev,1,114195679667380,train,fsd50k/FSD50K.dev_audio/168719.wav,real
el:TOOL:114195679667380,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:168719,gen,1,114195679667380,train,synth/el_pairs/TOOL/114195679667380.mp3,elevenlabs
fsd:dev:TOOL:169136,real,TOOL,mechanical,fsd50k,real,real,fsd50k,169136,dev,1,106545544460394,train,fsd50k/FSD50K.dev_audio/169136.wav,real
el:TOOL:106545544460394,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:169136,gen,1,106545544460394,train,synth/el_pairs/TOOL/106545544460394.mp3,elevenlabs
fsd:dev:TOOL:169137,real,TOOL,mechanical,fsd50k,real,real,fsd50k,169137,dev,1,139949837234479,train,fsd50k/FSD50K.dev_audio/169137.wav,real
el:TOOL:139949837234479,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:169137,gen,1,139949837234479,train,synth/el_pairs/TOOL/139949837234479.mp3,elevenlabs
fsd:dev:TOOL:171739,real,TOOL,mechanical,fsd50k,real,real,fsd50k,171739,dev,1,67565481697697,train,fsd50k/FSD50K.dev_audio/171739.wav,real
el:TOOL:67565481697697,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:171739,gen,1,67565481697697,train,synth/el_pairs/TOOL/67565481697697.mp3,elevenlabs
fsd:dev:TOOL:182821,real,TOOL,mechanical,fsd50k,real,real,fsd50k,182821,dev,1,42416624057104,train,fsd50k/FSD50K.dev_audio/182821.wav,real
el:TOOL:42416624057104,synth,TOOL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:TOOL:182821,gen,1,42416624057104,train,synth/el_pairs/TOOL/42416624057104.mp3,elevenlabs
fsd:dev:VEH:103325,real,VEH,mechanical,fsd50k,real,real,fsd50k,103325,dev,1,273517005076288,train,fsd50k/FSD50K.dev_audio/103325.wav,real
el:VEH:273517005076288,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:103325,gen,1,273517005076288,train,synth/el_pairs/VEH/273517005076288.mp3,elevenlabs
fsd:dev:VEH:103326,real,VEH,mechanical,fsd50k,real,real,fsd50k,103326,dev,1,129208830318974,train,fsd50k/FSD50K.dev_audio/103326.wav,real
el:VEH:129208830318974,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:103326,gen,1,129208830318974,train,synth/el_pairs/VEH/129208830318974.mp3,elevenlabs
fsd:dev:VEH:104422,real,VEH,mechanical,fsd50k,real,real,fsd50k,104422,dev,1,127567866486347,train,fsd50k/FSD50K.dev_audio/104422.wav,real
el:VEH:127567866486347,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:104422,gen,1,127567866486347,train,synth/el_pairs/VEH/127567866486347.mp3,elevenlabs
fsd:dev:VEH:106486,real,VEH,mechanical,fsd50k,real,real,fsd50k,106486,dev,1,194682068652333,train,fsd50k/FSD50K.dev_audio/106486.wav,real
el:VEH:194682068652333,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:106486,gen,1,194682068652333,train,synth/el_pairs/VEH/194682068652333.mp3,elevenlabs
fsd:dev:VEH:106487,real,VEH,mechanical,fsd50k,real,real,fsd50k,106487,dev,1,134723183787611,train,fsd50k/FSD50K.dev_audio/106487.wav,real
el:VEH:134723183787611,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:106487,gen,1,134723183787611,train,synth/el_pairs/VEH/134723183787611.mp3,elevenlabs
fsd:dev:VEH:107272,real,VEH,mechanical,fsd50k,real,real,fsd50k,107272,dev,1,11337162639119,train,fsd50k/FSD50K.dev_audio/107272.wav,real
el:VEH:11337162639119,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:107272,gen,1,11337162639119,train,synth/el_pairs/VEH/11337162639119.mp3,elevenlabs
fsd:dev:VEH:107273,real,VEH,mechanical,fsd50k,real,real,fsd50k,107273,dev,1,13798643385086,train,fsd50k/FSD50K.dev_audio/107273.wav,real
el:VEH:13798643385086,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:107273,gen,1,13798643385086,train,synth/el_pairs/VEH/13798643385086.mp3,elevenlabs
fsd:dev:VEH:110734,real,VEH,mechanical,fsd50k,real,real,fsd50k,110734,dev,1,115509348510138,train,fsd50k/FSD50K.dev_audio/110734.wav,real
el:VEH:115509348510138,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:110734,gen,1,115509348510138,train,synth/el_pairs/VEH/115509348510138.mp3,elevenlabs
fsd:dev:VEH:110735,real,VEH,mechanical,fsd50k,real,real,fsd50k,110735,dev,1,85060301100302,train,fsd50k/FSD50K.dev_audio/110735.wav,real
el:VEH:85060301100302,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:110735,gen,1,85060301100302,train,synth/el_pairs/VEH/85060301100302.mp3,elevenlabs
fsd:dev:VEH:111634,real,VEH,mechanical,fsd50k,real,real,fsd50k,111634,dev,1,97573273585510,val,fsd50k/FSD50K.dev_audio/111634.wav,real
el:VEH:97573273585510,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:111634,gen,1,97573273585510,val,synth/el_pairs/VEH/97573273585510.mp3,elevenlabs
fsd:dev:VEH:112380,real,VEH,mechanical,fsd50k,real,real,fsd50k,112380,dev,1,26611505876111,val,fsd50k/FSD50K.dev_audio/112380.wav,real
el:VEH:26611505876111,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:112380,gen,1,26611505876111,val,synth/el_pairs/VEH/26611505876111.mp3,elevenlabs
fsd:dev:VEH:117165,real,VEH,mechanical,fsd50k,real,real,fsd50k,117165,dev,1,131539911263085,val,fsd50k/FSD50K.dev_audio/117165.wav,real
el:VEH:131539911263085,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:117165,gen,1,131539911263085,val,synth/el_pairs/VEH/131539911263085.mp3,elevenlabs
fsd:dev:VEH:12701,real,VEH,mechanical,fsd50k,real,real,fsd50k,12701,dev,1,34074323320299,train,fsd50k/FSD50K.dev_audio/12701.wav,real
el:VEH:34074323320299,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:12701,gen,1,34074323320299,train,synth/el_pairs/VEH/34074323320299.mp3,elevenlabs
fsd:dev:VEH:12702,real,VEH,mechanical,fsd50k,real,real,fsd50k,12702,dev,1,52153212982348,train,fsd50k/FSD50K.dev_audio/12702.wav,real
el:VEH:52153212982348,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:12702,gen,1,52153212982348,train,synth/el_pairs/VEH/52153212982348.mp3,elevenlabs
fsd:dev:VEH:12703,real,VEH,mechanical,fsd50k,real,real,fsd50k,12703,dev,1,246699727595428,train,fsd50k/FSD50K.dev_audio/12703.wav,real
el:VEH:246699727595428,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:12703,gen,1,246699727595428,train,synth/el_pairs/VEH/246699727595428.mp3,elevenlabs
fsd:dev:VEH:12706,real,VEH,mechanical,fsd50k,real,real,fsd50k,12706,dev,1,41144514844223,train,fsd50k/FSD50K.dev_audio/12706.wav,real
el:VEH:41144514844223,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:12706,gen,1,41144514844223,train,synth/el_pairs/VEH/41144514844223.mp3,elevenlabs
fsd:dev:VEH:12707,real,VEH,mechanical,fsd50k,real,real,fsd50k,12707,dev,1,140590797411192,train,fsd50k/FSD50K.dev_audio/12707.wav,real
el:VEH:140590797411192,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:12707,gen,1,140590797411192,train,synth/el_pairs/VEH/140590797411192.mp3,elevenlabs
fsd:dev:VEH:12709,real,VEH,mechanical,fsd50k,real,real,fsd50k,12709,dev,1,159828921012967,train,fsd50k/FSD50K.dev_audio/12709.wav,real
el:VEH:159828921012967,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:12709,gen,1,159828921012967,train,synth/el_pairs/VEH/159828921012967.mp3,elevenlabs
fsd:dev:VEH:12710,real,VEH,mechanical,fsd50k,real,real,fsd50k,12710,dev,1,205335324088653,train,fsd50k/FSD50K.dev_audio/12710.wav,real
el:VEH:205335324088653,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:12710,gen,1,205335324088653,train,synth/el_pairs/VEH/205335324088653.mp3,elevenlabs
fsd:dev:VEH:12711,real,VEH,mechanical,fsd50k,real,real,fsd50k,12711,dev,1,42055717033157,train,fsd50k/FSD50K.dev_audio/12711.wav,real
el:VEH:42055717033157,synth,VEH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VEH:12711,gen,1,42055717033157,train,synth/el_pairs/VEH/42055717033157.mp3,elevenlabs
fsd:dev:VOX:133718,real,VOX,vocal,fsd50k,real,real,fsd50k,133718,dev,1,78055663814435,train,fsd50k/FSD50K.dev_audio/133718.wav,real
el:VOX:78055663814435,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:133718,gen,1,78055663814435,train,synth/el_pairs/VOX/78055663814435.mp3,elevenlabs
fsd:dev:VOX:144009,real,VOX,vocal,fsd50k,real,real,fsd50k,144009,dev,1,79819091077461,val,fsd50k/FSD50K.dev_audio/144009.wav,real
el:VOX:79819091077461,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:144009,gen,1,79819091077461,val,synth/el_pairs/VOX/79819091077461.mp3,elevenlabs
fsd:dev:VOX:144010,real,VOX,vocal,fsd50k,real,real,fsd50k,144010,dev,1,70965880142959,train,fsd50k/FSD50K.dev_audio/144010.wav,real
el:VOX:70965880142959,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:144010,gen,1,70965880142959,train,synth/el_pairs/VOX/70965880142959.mp3,elevenlabs
fsd:dev:VOX:157018,real,VOX,vocal,fsd50k,real,real,fsd50k,157018,dev,1,109263075022644,train,fsd50k/FSD50K.dev_audio/157018.wav,real
el:VOX:109263075022644,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:157018,gen,1,109263075022644,train,synth/el_pairs/VOX/109263075022644.mp3,elevenlabs
fsd:dev:VOX:170623,real,VOX,vocal,fsd50k,real,real,fsd50k,170623,dev,1,112311875901831,train,fsd50k/FSD50K.dev_audio/170623.wav,real
el:VOX:112311875901831,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:170623,gen,1,112311875901831,train,synth/el_pairs/VOX/112311875901831.mp3,elevenlabs
fsd:dev:VOX:170782,real,VOX,vocal,fsd50k,real,real,fsd50k,170782,dev,1,1901829270216,train,fsd50k/FSD50K.dev_audio/170782.wav,real
fsd:dev:VOX:170786,real,VOX,vocal,fsd50k,real,real,fsd50k,170786,dev,1,208679381952258,train,fsd50k/FSD50K.dev_audio/170786.wav,real
el:VOX:208679381952258,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:170786,gen,1,208679381952258,train,synth/el_pairs/VOX/208679381952258.mp3,elevenlabs
fsd:dev:VOX:171942,real,VOX,vocal,fsd50k,real,real,fsd50k,171942,dev,1,181307617042406,val,fsd50k/FSD50K.dev_audio/171942.wav,real
el:VOX:181307617042406,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:171942,gen,1,181307617042406,val,synth/el_pairs/VOX/181307617042406.mp3,elevenlabs
fsd:dev:VOX:17643,real,VOX,vocal,fsd50k,real,real,fsd50k,17643,dev,1,111633501486389,train,fsd50k/FSD50K.dev_audio/17643.wav,real
el:VOX:111633501486389,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:17643,gen,1,111633501486389,train,synth/el_pairs/VOX/111633501486389.mp3,elevenlabs
fsd:dev:VOX:178410,real,VOX,vocal,fsd50k,real,real,fsd50k,178410,dev,1,237271793668373,train,fsd50k/FSD50K.dev_audio/178410.wav,real
el:VOX:237271793668373,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:178410,gen,1,237271793668373,train,synth/el_pairs/VOX/237271793668373.mp3,elevenlabs
fsd:dev:VOX:178419,real,VOX,vocal,fsd50k,real,real,fsd50k,178419,dev,1,120038677667614,train,fsd50k/FSD50K.dev_audio/178419.wav,real
el:VOX:120038677667614,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:178419,gen,1,120038677667614,train,synth/el_pairs/VOX/120038677667614.mp3,elevenlabs
fsd:dev:VOX:178849,real,VOX,vocal,fsd50k,real,real,fsd50k,178849,dev,1,84465214948386,train,fsd50k/FSD50K.dev_audio/178849.wav,real
el:VOX:84465214948386,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:178849,gen,1,84465214948386,train,synth/el_pairs/VOX/84465214948386.mp3,elevenlabs
fsd:dev:VOX:179315,real,VOX,vocal,fsd50k,real,real,fsd50k,179315,dev,1,160640397962642,train,fsd50k/FSD50K.dev_audio/179315.wav,real
el:VOX:160640397962642,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:179315,gen,1,160640397962642,train,synth/el_pairs/VOX/160640397962642.mp3,elevenlabs
fsd:dev:VOX:179319,real,VOX,vocal,fsd50k,real,real,fsd50k,179319,dev,1,22529309742755,train,fsd50k/FSD50K.dev_audio/179319.wav,real
el:VOX:22529309742755,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:179319,gen,1,22529309742755,train,synth/el_pairs/VOX/22529309742755.mp3,elevenlabs
fsd:dev:VOX:179321,real,VOX,vocal,fsd50k,real,real,fsd50k,179321,dev,1,192184025188918,train,fsd50k/FSD50K.dev_audio/179321.wav,real
el:VOX:192184025188918,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:179321,gen,1,192184025188918,train,synth/el_pairs/VOX/192184025188918.mp3,elevenlabs
fsd:dev:VOX:179332,real,VOX,vocal,fsd50k,real,real,fsd50k,179332,dev,1,123653199340402,train,fsd50k/FSD50K.dev_audio/179332.wav,real
el:VOX:123653199340402,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:179332,gen,1,123653199340402,train,synth/el_pairs/VOX/123653199340402.mp3,elevenlabs
fsd:dev:VOX:179989,real,VOX,vocal,fsd50k,real,real,fsd50k,179989,dev,1,85479903799441,train,fsd50k/FSD50K.dev_audio/179989.wav,real
el:VOX:85479903799441,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:179989,gen,1,85479903799441,train,synth/el_pairs/VOX/85479903799441.mp3,elevenlabs
fsd:dev:VOX:179990,real,VOX,vocal,fsd50k,real,real,fsd50k,179990,dev,1,116670642535319,train,fsd50k/FSD50K.dev_audio/179990.wav,real
el:VOX:116670642535319,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:179990,gen,1,116670642535319,train,synth/el_pairs/VOX/116670642535319.mp3,elevenlabs
fsd:dev:VOX:179991,real,VOX,vocal,fsd50k,real,real,fsd50k,179991,dev,1,247432317541180,train,fsd50k/FSD50K.dev_audio/179991.wav,real
el:VOX:247432317541180,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:179991,gen,1,247432317541180,train,synth/el_pairs/VOX/247432317541180.mp3,elevenlabs
fsd:dev:VOX:179993,real,VOX,vocal,fsd50k,real,real,fsd50k,179993,dev,1,157177344486313,train,fsd50k/FSD50K.dev_audio/179993.wav,real
el:VOX:157177344486313,synth,VOX,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:VOX:179993,gen,1,157177344486313,train,synth/el_pairs/VOX/157177344486313.mp3,elevenlabs
fsd:dev:WATR:102190,real,WATR,texture,fsd50k,real,real,fsd50k,102190,dev,1,73205171816523,train,fsd50k/FSD50K.dev_audio/102190.wav,real
el:WATR:73205171816523,synth,WATR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:WATR:102190,gen,1,73205171816523,train,synth/el_pairs/WATR/73205171816523.mp3,elevenlabs
fsd:dev:WATR:102912,real,WATR,texture,fsd50k,real,real,fsd50k,102912,dev,1,81044976650271,val,fsd50k/FSD50K.dev_audio/102912.wav,real
el:WATR:81044976650271,synth,WATR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:WATR:102912,gen,1,81044976650271,val,synth/el_pairs/WATR/81044976650271.mp3,elevenlabs
fsd:dev:WATR:103955,real,WATR,texture,fsd50k,real,real,fsd50k,103955,dev,1,133237686467845,train,fsd50k/FSD50K.dev_audio/103955.wav,real
el:WATR:133237686467845,synth,WATR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:WATR:103955,gen,1,133237686467845,train,synth/el_pairs/WATR/133237686467845.mp3,elevenlabs
fsd:dev:WATR:108788,real,WATR,texture,fsd50k,real,real,fsd50k,108788,dev,1,262950939704150,train,fsd50k/FSD50K.dev_audio/108788.wav,real
el:WATR:262950939704150,synth,WATR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:WATR:108788,gen,1,262950939704150,train,synth/el_pairs/WATR/262950939704150.mp3,elevenlabs
fsd:dev:WATR:108792,real,WATR,texture,fsd50k,real,real,fsd50k,108792,dev,1,232341152129832,train,fsd50k/FSD50K.dev_audio/108792.wav,real
el:WATR:232341152129832,synth,WATR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:WATR:108792,gen,1,232341152129832,train,synth/el_pairs/WATR/232341152129832.mp3,elevenlabs
fsd:dev:WATR:114637,real,WATR,texture,fsd50k,real,real,fsd50k,114637,dev,1,257575019420937,val,fsd50k/FSD50K.dev_audio/114637.wav,real
el:WATR:257575019420937,synth,WATR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:WATR:114637,gen,1,257575019420937,val,synth/el_pairs/WATR/257575019420937.mp3,elevenlabs
fsd:dev:WATR:118857,real,WATR,texture,fsd50k,real,real,fsd50k,118857,dev,1,152240509272440,train,fsd50k/FSD50K.dev_audio/118857.wav,real
el:WATR:152240509272440,synth,WATR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:WATR:118857,gen,1,152240509272440,train,synth/el_pairs/WATR/152240509272440.mp3,elevenlabs
fsd:dev:WATR:119717,real,WATR,texture,fsd50k,real,real,fsd50k,119717,dev,1,90113984705527,val,fsd50k/FSD50K.dev_audio/119717.wav,real
el:WATR:90113984705527,synth,WATR,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:WATR:119717,gen,1,90113984705527,val,synth/el_pairs/WATR/90113984705527.mp3,elevenlabs
fsd:dev:WATR:119718,real,WATR,texture,fsd50k,real,real,fsd50k,119718,dev,1,215485981726530,val,fsd50k/FSD50K.dev_audio/119718.wav,real
